BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex.x	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	Sex.y	age	cell line	collection_date	geo_loc_name	provider	source_name	treatment	vendor id	group
SAMN27108734	SRR19982869	2023-04-24T18:39:05Z	2022-07-05T14:25:21Z	2509724	124398839	0	49	53		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982869/SRR19982869.lite.1	SRX16025276	GSM5986694	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705496	simple	9606	Homo sapiens	GSM5986694							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	4DC45878BC288CD941DF41C3AED35D45	B9C417EEA6505BAE516506B8DD44D9A2	27108734	lncap_LNCAPPS5B_F9_Emetine dihydrochloride hydrate_0.035_24	Department of Systems Biology, Columbia University	9606	SRS13705496	GSM5986694	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Emetine dihydrochloride hydrate	CRL-1740	LNCaP.Emetine.dihydrochloride.hydrate.24hr
SAMN27108735	SRR19982870	2023-04-24T18:39:05Z	2022-07-05T14:25:35Z	3832928	189990481	0	49	84		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982870/SRR19982870.lite.1	SRX16025275	GSM5986693	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705495	simple	9606	Homo sapiens	GSM5986693							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	3CCD51916F9E82983CE6A3F2D28B26BA	AA94FBCA949F1E490448BEF450090A00	27108735	lncap_LNCAPPS5B_F8_Brefeldin A_0.05_24	Department of Systems Biology, Columbia University	9606	SRS13705495	GSM5986693	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Brefeldin A	CRL-1740	LNCaP.Brefeldin.A.24hr
SAMN27108736	SRR19982871	2023-04-24T18:39:05Z	2022-07-05T14:25:43Z	2852498	141351905	0	49	65		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982871/SRR19982871.lite.1	SRX16025274	GSM5986692	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705493	simple	9606	Homo sapiens	GSM5986692							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	44DB033EE0F8B8A8203230D53A7F1021	8885B9348EA49A5FDC709C8F8E33041E	27108736	lncap_LNCAPPS5B_F7_CP-100356 monohydrochloride_2_24	Department of Systems Biology, Columbia University	9606	SRS13705493	GSM5986692	male	50	LNCaP	missing	missing	ATCC	prostate cancer	CP-100356 monohydrochloride	CRL-1740	LNCaP.CP.100356.monohydrochloride.24hr
SAMN27108737	SRR19982872	2023-04-24T18:39:05Z	2022-07-07T03:27:37Z	3730745	184761220	0	49	79		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982872/SRR19982872.lite.1	SRX16025273	GSM5986691	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705494	simple	9606	Homo sapiens	GSM5986691							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	14052A62F8B6E0EB3BF70F9D929BD313	7FB0CBDD076414053204B13151E543CB	27108737	lncap_LNCAPPS5B_F6_UNTREATED_0_24	Department of Systems Biology, Columbia University	9606	SRS13705494	GSM5986691	male	50	LNCaP	missing	missing	ATCC	prostate cancer	UNTREATED	CRL-1740	LNCaP.UNTREATED.24hr
SAMN27108738	SRR19982873	2023-04-24T18:39:05Z	2022-07-05T14:25:16Z	2138692	106034187	0	49	44		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19982/SRR19982873/SRR19982873.lite.1	SRX16025272	GSM5986690	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705492	simple	9606	Homo sapiens	GSM5986690							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	57AD53756E09A9E2C6D222197AFF26FA	37549B110E70C461ED5745DB3E12A2B9	27108738	lncap_LNCAPPS5B_F5_SN 38_0.075_24	Department of Systems Biology, Columbia University	9606	SRS13705492	GSM5986690	male	50	LNCaP	missing	missing	ATCC	prostate cancer	SN 38	CRL-1740	LNCaP.SN.38.24hr
SAMN27108739	SRR19982874	2023-04-24T18:39:05Z	2022-07-05T14:25:49Z	3780081	187361115	0	49	86		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19982/SRR19982874/SRR19982874.lite.1	SRX16025271	GSM5986689	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705490	simple	9606	Homo sapiens	GSM5986689							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	58095C0AAA0275046066F1978705E1CD	8E9C6721BB73B7846296F71547B60193	27108739	lncap_LNCAPPS5B_F4_BIBU 1361 dihydrochloride_1.5_24	Department of Systems Biology, Columbia University	9606	SRS13705490	GSM5986689	male	50	LNCaP	missing	missing	ATCC	prostate cancer	BIBU 1361 dihydrochloride	CRL-1740	LNCaP.BIBU.1361.dihydrochloride.24hr
SAMN27108740	SRR19982875	2023-04-24T18:39:05Z	2022-07-05T14:25:48Z	3533651	175209578	0	49	83		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982875/SRR19982875.lite.1	SRX16025270	GSM5986688	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705491	simple	9606	Homo sapiens	GSM5986688							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	0CDF62248E0D614203829373BEB76247	570EB7C27CD1F3DBBFE8592D68B018D6	27108740	lncap_LNCAPPS5B_F3_JTC 801_0.5_24	Department of Systems Biology, Columbia University	9606	SRS13705491	GSM5986688	male	50	LNCaP	missing	missing	ATCC	prostate cancer	JTC 801	CRL-1740	LNCaP.JTC.801.24hr
SAMN27108741	SRR19982876	2023-04-24T18:39:05Z	2022-07-05T14:25:58Z	2432653	120502165	0	49	52		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19982/SRR19982876/SRR19982876.lite.1	SRX16025269	GSM5986687	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705489	simple	9606	Homo sapiens	GSM5986687							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	125368916D44CA11D93B12F2426E60E3	9DAD93CAFCDD630256A811B2CA5595AD	27108741	lncap_LNCAPPS5B_F2_GR 127935 hydrochloride_2.5_24	Department of Systems Biology, Columbia University	9606	SRS13705489	GSM5986687	male	50	LNCaP	missing	missing	ATCC	prostate cancer	GR 127935 hydrochloride	CRL-1740	LNCaP.GR.127935.hydrochloride.24hr
SAMN27108742	SRR19982877	2023-04-24T18:39:05Z	2022-07-05T14:25:54Z	4233163	209747928	0	49	92		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982877/SRR19982877.lite.1	SRX16025268	GSM5986686	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705487	simple	9606	Homo sapiens	GSM5986686							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	3E42BBE4020140890056386BFD2EC312	44F060FE12CC9CD8A703A909D4101500	27108742	lncap_LNCAPPS5B_F1_Metaphit_2.5_24	Department of Systems Biology, Columbia University	9606	SRS13705487	GSM5986686	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Metaphit	CRL-1740	LNCaP.Metaphit.24hr
SAMN27108743	SRR19982878	2023-04-24T18:39:05Z	2022-07-05T14:25:27Z	2002604	99263568	0	49	45		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982878/SRR19982878.lite.1	SRX16025267	GSM5986685	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705488	simple	9606	Homo sapiens	GSM5986685							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	A6ED1C260009DC4350D7039C0CEB7A0A	71CFFBFA63D67575DCEB32D5EC62BE9B	27108743	lncap_LNCAPPS5B_E12_Vincristine_0.025_24	Department of Systems Biology, Columbia University	9606	SRS13705488	GSM5986685	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Vincristine	CRL-1740	LNCaP.Vincristine.24hr
SAMN27108744	SRR19982879	2023-04-24T18:39:05Z	2022-07-07T04:27:23Z	2271531	112560806	0	49	50		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982879/SRR19982879.lite.1	SRX16025266	GSM5986684	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705486	simple	9606	Homo sapiens	GSM5986684							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	D599E3506A752739B124771F044D3215	5427F76B97575D81CBC04240A806C34B	27108744	lncap_LNCAPPS5B_E11_DMSO_0_24	Department of Systems Biology, Columbia University	9606	SRS13705486	GSM5986684	male	50	LNCaP	missing	missing	ATCC	prostate cancer	DMSO	CRL-1740	LNCaP.DMSO.24hr
SAMN27108745	SRR19982880	2023-04-24T18:39:05Z	2022-07-05T14:25:12Z	1058723	52501533	0	49	24		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982880/SRR19982880.lite.1	SRX16025265	GSM5986683	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705484	simple	9606	Homo sapiens	GSM5986683							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	46DD357F48D7DA0FAC78EFDC1F95E479	2B31B94F9A628ACBED3880AED4DD0AF8	27108745	lncap_LNCAPPS5B_E10_Niclosamide_1_24	Department of Systems Biology, Columbia University	9606	SRS13705484	GSM5986683	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Niclosamide	CRL-1740	LNCaP.Niclosamide.24hr
SAMN27108746	SRR19982881	2023-04-24T18:39:05Z	2022-07-05T14:25:47Z	3127355	155023373	0	49	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982881/SRR19982881.lite.1	SRX16025264	GSM5986682	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705485	simple	9606	Homo sapiens	GSM5986682							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	59DC304AF6CF234577E2BDB79F309CC9	A4D8E806A0AE5144EBB64E11E8DBC0BA	27108746	lncap_LNCAPPS5B_E9_Diphenyleneiodonium chloride_0.04_24	Department of Systems Biology, Columbia University	9606	SRS13705485	GSM5986682	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Diphenyleneiodonium chloride	CRL-1740	LNCaP.Diphenyleneiodonium.chloride.24hr
SAMN27108747	SRR19982882	2023-04-24T18:39:05Z	2022-07-05T14:25:20Z	2137877	106043562	0	49	48		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19982/SRR19982882/SRR19982882.lite.1	SRX16025263	GSM5986681	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705483	simple	9606	Homo sapiens	GSM5986681							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	4498FB0EB5184232216742270778BD36	A1B8C551D956EC097FBE1D8964649C16	27108747	lncap_LNCAPPS5B_E8_Calcimycin_0.5_24	Department of Systems Biology, Columbia University	9606	SRS13705483	GSM5986681	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Calcimycin	CRL-1740	LNCaP.Calcimycin.24hr
SAMN27108748	SRR19982883	2023-04-24T18:39:05Z	2022-07-05T14:25:28Z	2572390	127480226	0	49	57		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982883/SRR19982883.lite.1	SRX16025262	GSM5986680	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705482	simple	9606	Homo sapiens	GSM5986680							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	313556F10567AA0BFDD8AC36435E0C48	055AA0FFE8DFAA079870C82C7FBAA51C	27108748	lncap_LNCAPPS5B_E7_Cantharidin_1_24	Department of Systems Biology, Columbia University	9606	SRS13705482	GSM5986680	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Cantharidin	CRL-1740	LNCaP.Cantharidin.24hr
SAMN27108749	SRR19982884	2023-04-24T18:39:05Z	2022-07-07T03:28:11Z	3528392	174962698	0	49	81		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19982/SRR19982884/SRR19982884.lite.1	SRX16025261	GSM5986679	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705481	simple	9606	Homo sapiens	GSM5986679							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	7ECE6F68C7C7347D2E1F9463D0234DB9	A16678AF0917F9F9CE7168D6D0DEEA3C	27108749	lncap_LNCAPPS5B_E6_UNTREATED_0_24	Department of Systems Biology, Columbia University	9606	SRS13705481	GSM5986679	male	50	LNCaP	missing	missing	ATCC	prostate cancer	UNTREATED	CRL-1740	LNCaP.UNTREATED.24hr
SAMN27108750	SRR19982885	2023-04-24T18:39:05Z	2022-07-05T14:25:42Z	3166945	156996820	0	49	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982885/SRR19982885.lite.1	SRX16025260	GSM5986678	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705480	simple	9606	Homo sapiens	GSM5986678							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	BD75C64404A16AA41B9DA28281F1C0FB	842BE8E54B39CFB7A24E1F4FC54627B1	27108750	lncap_LNCAPPS5B_E5_Astemizole_2_24	Department of Systems Biology, Columbia University	9606	SRS13705480	GSM5986678	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Astemizole	CRL-1740	LNCaP.Astemizole.24hr
SAMN27108751	SRR19982886	2023-04-24T18:39:05Z	2022-07-05T14:25:37Z	2858471	141640038	0	49	65		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19982/SRR19982886/SRR19982886.lite.1	SRX16025259	GSM5986677	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705479	simple	9606	Homo sapiens	GSM5986677							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	C3927B3109B4F337E1341093D6D106A7	FB88CA4828B6377543AF2FCCC3C3817F	27108751	lncap_LNCAPPS5B_E4_SNAP 5089_3_24	Department of Systems Biology, Columbia University	9606	SRS13705479	GSM5986677	male	50	LNCaP	missing	missing	ATCC	prostate cancer	SNAP 5089	CRL-1740	LNCaP.SNAP.5089.24hr
SAMN27108752	SRR19982887	2023-04-24T18:39:05Z	2022-07-05T14:25:45Z	3521730	174496329	0	49	76		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982887/SRR19982887.lite.1	SRX16025258	GSM5986676	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705478	simple	9606	Homo sapiens	GSM5986676							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	58B50D03256EB0783BA58A3840F29610	2AE73D465F2AFA672A6E3B86EA22B72E	27108752	lncap_LNCAPPS5B_E3_ER 27319 maleate_0.5_24	Department of Systems Biology, Columbia University	9606	SRS13705478	GSM5986676	male	50	LNCaP	missing	missing	ATCC	prostate cancer	ER 27319 maleate	CRL-1740	LNCaP.ER.27319.maleate.24hr
SAMN27108753	SRR19982888	2023-04-24T18:39:05Z	2022-07-05T14:25:19Z	2157593	106894649	0	49	46		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982888/SRR19982888.lite.1	SRX16025257	GSM5986675	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705477	simple	9606	Homo sapiens	GSM5986675							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	4236AEC0DFB271C2B3E3BDC18356C2F9	DE2E4FE451AB1EC1ECD38C6453D00695	27108753	lncap_LNCAPPS5B_E2_WIN 64338 hydrochloride_2_24	Department of Systems Biology, Columbia University	9606	SRS13705477	GSM5986675	male	50	LNCaP	missing	missing	ATCC	prostate cancer	WIN 64338 hydrochloride	CRL-1740	LNCaP.WIN.64338.hydrochloride.24hr
SAMN27108754	SRR19982889	2023-04-24T18:39:05Z	2022-07-05T14:25:32Z	3311767	164120368	0	49	77		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19982/SRR19982889/SRR19982889.lite.1	SRX16025253	GSM5986674	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705473	simple	9606	Homo sapiens	GSM5986674							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	6DCDAE639DA767BCDA7401BC9D586219	40E35AE2A707E27714A279841F148D63	27108754	lncap_LNCAPPS5B_E1_Pyrrolidinedithiocarbamate ammonium_1_24	Department of Systems Biology, Columbia University	9606	SRS13705473	GSM5986674	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Pyrrolidinedithiocarbamate ammonium	CRL-1740	LNCaP.Pyrrolidinedithiocarbamate.ammonium.24hr
SAMN27108755	SRR19982890	2023-04-24T18:39:05Z	2022-07-05T14:25:33Z	2019333	100111299	0	49	46		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982890/SRR19982890.lite.1	SRX16025252	GSM5986673	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705472	simple	9606	Homo sapiens	GSM5986673							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	DFBC558D14887DE38FBC892C582AD48C	C7D97738FDDE38700BD391BBE0EF50FB	27108755	lncap_LNCAPPS5B_D12_CP-31398 dihydrochloride hydrate_2_24	Department of Systems Biology, Columbia University	9606	SRS13705472	GSM5986673	male	50	LNCaP	missing	missing	ATCC	prostate cancer	CP-31398 dihydrochloride hydrate	CRL-1740	LNCaP.CP.31398.dihydrochloride.hydrate.24hr
SAMN27108756	SRR19982891	2023-04-24T18:39:05Z	2022-07-05T14:25:24Z	2147031	106363755	0	49	45		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982891/SRR19982891.lite.1	SRX16025251	GSM5986672	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705471	simple	9606	Homo sapiens	GSM5986672							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	5B6C911D385AEBFBC57FB77F06FE701D	329C3CBC6DE89E1961A5AC5907EE1E89	27108756	lncap_LNCAPPS5B_D11_Terfenadine_2_24	Department of Systems Biology, Columbia University	9606	SRS13705471	GSM5986672	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Terfenadine	CRL-1740	LNCaP.Terfenadine.24hr
SAMN27108757	SRR19982892	2023-04-24T18:39:05Z	2022-07-05T14:25:34Z	2668806	132269883	0	49	57		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982892/SRR19982892.lite.1	SRX16025250	GSM5986671	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705470	simple	9606	Homo sapiens	GSM5986671							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	775538D8CAC3308BBF251B5789CDE41F	A93686D75EC093E0A294B64F3989049F	27108757	lncap_LNCAPPS5B_D10_Parthenolide_0.5_24	Department of Systems Biology, Columbia University	9606	SRS13705470	GSM5986671	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Parthenolide	CRL-1740	LNCaP.Parthenolide.24hr
SAMN27108758	SRR19982893	2023-04-24T18:39:05Z	2022-07-05T14:25:25Z	1377707	68257707	0	49	30		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982893/SRR19982893.lite.1	SRX16025249	GSM5986670	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705469	simple	9606	Homo sapiens	GSM5986670							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	538861550A6C5261CCD786041081DA0D	387052479B128ED7269C4D28DD948DF5	27108758	lncap_LNCAPPS5B_D9_(S)-(+)-Camptothecin_0.035_24	Department of Systems Biology, Columbia University	9606	SRS13705469	GSM5986670	male	50	LNCaP	missing	missing	ATCC	prostate cancer	(S)-(+)-Camptothecin	CRL-1740	LNCaP..S......Camptothecin.24hr
SAMN27108759	SRR19982894	2023-04-24T18:39:05Z	2022-07-05T14:25:36Z	2551864	126516730	0	49	59		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982894/SRR19982894.lite.1	SRX16025248	GSM5986669	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705468	simple	9606	Homo sapiens	GSM5986669							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	7CC83459E64E2A3F5EFE6E9B7F8CA9F5	126D5670C48BD42CB3DE2EA339C0FA9E	27108759	lncap_LNCAPPS5B_D8_Benserazide hydrochloride_4.5_24	Department of Systems Biology, Columbia University	9606	SRS13705468	GSM5986669	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Benserazide hydrochloride	CRL-1740	LNCaP.Benserazide.hydrochloride.24hr
SAMN27108760	SRR19982895	2023-04-24T18:39:05Z	2022-07-05T14:26:05Z	4766296	236264659	0	49	100		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982895/SRR19982895.lite.1	SRX16025247	GSM5986668	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705467	simple	9606	Homo sapiens	GSM5986668							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	D26F219EF43BD8B03243613A8300A075	147B66CA033E5B2C1A03A4B510F7BCBD	27108760	lncap_LNCAPPS5B_D7_Chelerythrine chloride_1_24	Department of Systems Biology, Columbia University	9606	SRS13705467	GSM5986668	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Chelerythrine chloride	CRL-1740	LNCaP.Chelerythrine.chloride.24hr
SAMN27108761	SRR19982896	2023-04-24T18:39:05Z	2022-07-07T05:31:07Z	2720553	134832460	0	49	59		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982896/SRR19982896.lite.1	SRX16025246	GSM5986667	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705466	simple	9606	Homo sapiens	GSM5986667							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	29C6DA95B906162814AF7E9D5B525617	13EB2A6F9F805372B569582EAB5F6491	27108761	lncap_LNCAPPS5B_D6_DMSO_0_24	Department of Systems Biology, Columbia University	9606	SRS13705466	GSM5986667	male	50	LNCaP	missing	missing	ATCC	prostate cancer	DMSO	CRL-1740	LNCaP.DMSO.24hr
